#name,x,y,alt,yaw,pitch,roll,f,px,py,k1,k2,k3,k4,t1,t2
img10.png,-40.6304381229461,62.8434795959232,5.86439319791393,-30.6122365321556,83.6004948947015,-177.093898755531,38.2724406310059,0.00977330891289892,-0.0100758207435924,-0.160383425492372,1.89506889974266,-16.1777431260607,0,0,0
img11.png,-50.3692835023057,54.3447270255424,5.67385119286088,-41.2950833764502,82.9336472746711,-178.06928058231,38.0695281406466,0.0083976610974545,-0.0194804223565463,-0.0947711017773164,-0.982929933714176,19.6283861258994,0,0,0
img12.png,-59.7593992342778,44.0853850463319,5.42731033586683,-52.2000727353485,82.1861875909145,-179.041240613096,38.411135388491,0.0161907765884435,-0.0310691358682424,-0.204986778200028,1.29502999854747,-0.610724163954743,0,0,0
img13.png,-67.1813528061959,32.5999522556004,5.15454181922933,-62.4574493607275,81.9239655691226,-179.677019169215,38.819977605373,0.0252312873147961,-0.0337556659588978,-0.306819113855183,4.35666341175409,-27.4386092978375,0,0,0
img14.png,-71.4673809578252,20.127887516314,4.88265780819222,-72.2213424133719,82.349592623402,180,38.6310307515654,0.0303675547365406,-0.0214470146992162,-0.223021315921191,3.69371358311866,-27.0083747237429,0,0,0
img15.png,-73.6551715267331,6.72481221467222,4.62188262250994,-82.2049161943055,82.1883021087904,180,38.51993882769,0.0312903232451199,-0.0203811581587383,-0.242117094899943,3.94339793778605,-26.8970990273717,0,0,0
img16.png,-73.9456132847374,-6.69824922832854,4.35209406639828,-91.9416553801838,81.8597845165901,-179.268361292372,38.5462178769,0.0210195111156701,-0.0233333295030224,-0.165252115945087,1.60285836876711,-7.16977921119178,0,0,0
img17.png,-72.0544106575104,-19.9863489135705,4.08228554507678,-101.433583302367,81.5099538915929,-178.758945145948,38.8893836434547,0.0188309626408602,-0.0269377328451986,-0.32824873393228,6.68836690667622,-61.6275106184238,0,0,0
img18.png,-67.1110796520926,-32.7610788155303,3.91630172703565,-110.769777697487,81.7029428695748,-177.885219455572,38.7595871180981,0.0162786646778993,-0.0201625172778334,-0.424999364086009,8.85521093163422,-71.9175130932535,0,0,0
img19.png,-60.1159514404767,-44.3854403377787,3.75686307834227,-119.952974005791,81.5960300938691,-176.971317864507,38.5570431097087,0.0148843154002129,-0.0191409260492704,-0.299117442363072,4.61891447980078,-33.7317198967695,0,0,0
img20.png,-51.4817461182247,-54.6477019327286,3.5836691407069,-128.862833814079,81.6351923952194,-176.075563211128,38.5093934949488,0.0173714573906805,-0.0155770868209928,-0.345739075408493,5.80151470978405,-43.0741379545753,0,0,0
