#name,x,y,alt,yaw,pitch,roll,f,px,py,k1,k2,k3,k4,t1,t2
img0.png,-63.57418250207026,-68.91228977368331,2.373225284513289,-123.9063186679135,85.81230885883092,-166.3141625262564,81.37550017650398,-1.754402556166904e-002,5.170177704091356e-003,4.503374972532924e-002,-3.975881006550631,81.74742316668315,0,0,0
img1.png,-50.60751785126204,-78.56081924443366,2.421491640676529,-133.8164902968002,85.9330516638997,-166.3686189273205,81.04240306304659,-1.746460580281077e-002,9.249515613487009e-003,6.164717881204801e-002,-4.378830249453174,77.30672321949305,0,0,0
img2.png,-35.81900330241286,-86.14600201103215,2.438618699006949,-144.0903032294482,86.04367573967042,-166.567383475406,80.85730521467796,-1.371065860665284e-002,1.33990130962652e-002,2.247045647317962e-002,-1.77893578192972,29.87769158997589,0,0,0
img3.png,-20.52110195622316,-91.11319830613498,2.461061877887838,-154.5330619347912,85.99889816987908,-167.1917909928518,80.87279459526664,-1.236724064759352e-002,1.075091884043097e-002,-1.772427410807697e-002,1.611176694199091,-36.27464186683753,0,0,0
img4.png,-3.955611045783527,-93.42821922319936,2.481145351226572,-165.3008592596843,86.00825613456396,-167.6997924761696,80.86738845926482,-1.279058121702202e-002,1.030356720915334e-002,2.910238219599786e-002,-1.587472282395566,12.77228969516368,0,0,0
img5.png,12.04514724003131,-92.50340432680277,2.524142472864768,-175.6462386662314,86.02714476043957,-168.3866772322505,80.56369810431796,-5.818023714414556e-003,1.021902340286201e-002,0.1094779701541483,-10.72839784104406,260.7193296213206,0,0,0
img6.png,28.27019372434482,-89.23373914656545,2.504312131081117,173.5069449670372,85.98237883914511,-169.0442072599217,80.7424343129953,-6.884184129711183e-003,8.272184921667952e-003,8.232339061954275e-002,-6.477811534675078,152.6761898948431,0,0,0
img7.png,43.36343473042715,-83.2978295215789,2.474731443630148,163.261259182461,86.05588446421814,-169.3515888072538,80.92820009067697,-6.965962846802389e-003,1.131547280849129e-002,6.095263293586706e-002,-2.339851479069799,-53.01143157040137,0,0,0
img8.png,57.44274779829925,-74.51996552604237,2.436873161632398,152.3054515086201,85.93771676043859,-170.1568067154872,81.01880052392816,-6.884817228433971e-003,7.070835239836198e-003,0.2557259013869977,-26.40805829876192,650.3034468723691,0,0,0
img9.png,68.72289180564101,-62.68889954248327,2.43845786517102,149.2124476295847,87.49807620245979,-165.1681969000092,79.75079083715437,6.915085625180065e-002,7.13364140850683e-002,1.747235817687234,-214.6169387590628,6479.074515998352,0,0,0
img10.png,79.79144427620743,-50.87685842651932,2.430597391519531,142.8660851540414,87.92098557671967,-161.7787483048128,81.31378534840408,7.67447708435082e-002,8.745884690913326e-002,1.398918897918448,-140.739019657697,3523.971353354362,0,0,0
img11.png,89.53588017029494,-36.86776365187347,2.273698623471424,127.8497408768473,87.2179342183821,-167.0208442697163,83.25695480265077,9.594108524232273e-002,5.987525441833814e-002,0.9531199869520658,-70.41792772834316,1273.763675896424,0,0,0
img12.png,92.899582055672,-20.73143294381985,2.161560615745286,112.8120281984899,85.97675121156439,-171.7987447216153,81.78261048759731,7.806581461395851e-002,1.379156927683039e-002,0.4286307750422451,-27.29854138206075,355.8978462394752,0,0,0
img13.png,93.97450110246659,-3.741486378826765,2.083597683732873,101.7727565188453,85.93756178507027,-171.9099008591967,80.79201370862606,5.474771322004372e-002,1.592096986319148e-002,0.2094884517824256,-8.558341595399835,-33.87687932734877,0,0,0
img14.png,92.94502179590596,12.0644277487627,2.021606210958826,92.13904259374929,86.10229651730873,-171.5546387988358,80.53498371395372,4.473271609635254e-002,2.447831139237089e-002,2.898381778649698e-002,7.187239699754801,-398.4333481968308,0,0,0
img15.png,89.63229005196962,28.51732380796173,1.956966691535313,82.28811385269456,86.14074570678864,-171.1441744922153,80.84545292351196,4.735175475999869e-002,2.723429664205581e-002,-8.005871713798844e-002,18.34164827745106,-688.4975053396365,0,0,0
img16.png,83.90440647406149,43.45621560180773,1.942150283406286,71.87332820958854,85.85955662778579,-171.4383172282641,81.17415563565859,3.458538048913882e-002,1.564493600408734e-002,-6.112313899383857e-002,15.7979844726686,-536.5893329277058,0,0,0
img17.png,75.28999347300402,57.97991456652263,1.900786339287383,61.94929822445989,85.93713994851998,-170.9184202631309,81.70951269968688,2.83030774318004e-002,1.881929843442091e-002,-0.1227710096638177,16.90728406807424,-499.9531658635066,0,0,0
img18.png,64.69837652543403,70.44878745507123,1.875590614301887,52.19791514046798,85.93810550399056,-170.5996037168577,82.27940054792225,2.129804778290507e-002,1.840038222509197e-002,-5.544971180359941e-002,12.55147427637188,-434.5620242095925,0,0,0
img19.png,51.93958962165227,80.73024242794195,1.82943029368229,42.66190771133802,85.93800176745826,-170.1397483511385,82.67652694765471,1.56008822189273e-002,1.892648853213597e-002,-4.02942590512721e-002,7.239144401082328,-268.8758591295816,0,0,0
img20.png,36.7150350786392,88.44929065528156,1.792671177685831,32.85715630325213,85.97372236072584,-169.5883103253552,82.4716155582671,1.145265911502606e-002,2.169517024106392e-002,0.1553926379249592,-10.52906677161639,196.3423844890738,0,0,0
img21.png,20.98148103145954,93.1915420659075,1.736414500658373,23.54414406832265,86.00177514984877,-168.8674806750742,82.35337575806847,5.60626873506865e-003,2.470292777781206e-002,0.2852710392465493,-26.55891366424638,638.7783237014272,0,0,0
img22.png,4.141262751536349,95.16971683326753,1.707153176126098,14.07447234632807,86.03456262161421,-168.1772249988616,82.17174277483396,7.843355539959893e-003,2.739825422159036e-002,0.4175792322621709,-38.82370897046646,973.8410116926108,0,0,0
img23.png,-12.09930990837398,94.43453282343866,1.684451437807869,4.789879368861852,85.99694144358065,-167.6794681479888,82.1894776734988,8.474013385735781e-003,2.662978658724777e-002,0.4825723588634468,-44.92566626663098,1201.791927231713,0,0,0
img24.png,-28.37500787698708,90.38696255986814,1.673445121863271,-4.956968534452196,85.96101407733123,-167.1801672968426,81.81667589948573,3.599386113961046e-003,2.647130744068852e-002,0.5796339624627271,-50.26605613521681,1351.263397760395,0,0,0
img25.png,-42.98094245647382,83.62837854800337,1.620769927837566,-15.16049534906167,85.69160162205729,-167.2991860346901,81.14649607021589,-9.305729230992224e-003,1.828379608830482e-002,0.8264893999863041,-70.28513653561278,1838.211270705556,0,0,0
img26.png,-57.28720744391647,74.95891190406415,1.632818934407157,-25.48012951490966,85.51322451084889,-167.1413877086634,81.36658749798471,-2.200065160870188e-002,1.03246554053532e-002,1.262211454040021,-110.55305683109,3029.71454912117,0,0,0
img27.png,-70.28166900667648,64.9468251784326,1.719348101988921,-35.5630349253445,85.28639266527786,-167.2860680380918,82.91124023123383,-2.634335335865215e-002,-3.92967437484054e-003,0.6414901024210834,-42.51089451669249,637.4325872363555,0,0,0
img28.png,-79.88263262787672,51.76563819046489,1.841766228730281,-46.1118929016363,84.83702940373034,-168.046731639168,82.680641825558,-2.718551230994521e-002,-2.427191627281329e-002,5.539413618926841e-002,-7.665405190695348,127.0222010761648,0,0,0
img29.png,-86.78571269784412,36.3376017043929,1.940151305886656,-54.56312778096495,85.39230895691024,-166.4300683718208,81.74495749691006,-2.28392982698071e-002,-1.589151903541028e-003,8.756386987635947e-002,-14.39979073551257,449.7311230149669,0,0,0
img30.png,-91.46705212222653,20.9593404694742,2.033359466703186,-63.70751743048679,85.55077348268028,-165.8703148550069,81.54405674927843,-2.082361883622629e-002,3.167684320845963e-003,0.1018474341842714,-14.65706691453362,436.7370827331449,0,0,0
img31.png,-93.56465596209814,4.433223317168652,2.115891956169348,-73.34410712873942,85.67572949405209,-165.4253741429834,81.43243476576927,-1.879878511827792e-002,6.615488503590465e-003,7.121527415804492e-002,-9.924803640983273,285.0178871138784,0,0,0
img32.png,-92.92846872665267,-11.63998458692252,2.190873436045745,-82.91552392317337,85.75421033529767,-165.2314133673727,81.43967864114286,-1.799303016874032e-002,8.053372826572326e-003,-1.479171983646728e-002,0.8264367678291245,-17.51390211639771,0,0,0
img33.png,-89.23290361771396,-27.97001884652189,2.264902744785549,-92.79420135383457,85.87527264110216,-164.9547757118713,81.29800799052256,-1.63874477456954e-002,1.13607693103758e-002,-4.865510313365883e-002,4.740098779879832,-110.5692579150165,0,0,0
img34.png,-82.77973425139415,-42.66130483978936,2.337843605830522,-102.6199358787342,85.96067575268984,-164.8376992288286,80.91883702063903,-2.198626844073004e-002,1.356009431344132e-002,-2.274360219857892e-002,1.958255071148032,-46.61674727534951,0,0,0
img35.png,-73.4302376370764,-56.27048920408534,2.41211950696146,-112.5173022474443,86.11094478463009,-164.5478320862261,80.31931702469528,-2.387267811369323e-002,1.86536086020502e-002,3.509212102370923e-002,-2.121452341995541,35.15878873290895,0,0,0
img36.png,-58.77769687460961,-63.84873145579986,33.11860957418793,41.45104331043186,73.839314755985,-0.8318179565382516,78.24205524336395,-1.8870034671082e-002,2.01420302406522e-003,0.3039583411514972,-1.907375563021358,51.68270726239288,0,0,0
img37.png,-46.82059123520049,-72.87550471727022,33.08261740184579,31.70125736561079,73.81297493777414,-0.7485383445087076,78.03816320219067,-1.795908422155927e-002,2.322890502998686e-003,0.2982359568554643,-1.212086905163488,35.22600701871273,0,0,0
img38.png,-33.07460107547426,-79.90602662694296,33.02148315011679,21.64210811288301,73.82086772628273,-0.6725762307009348,77.83632405350613,-1.607971779735713e-002,1.954041140260744e-003,0.289977131513028,-0.4910486815538669,21.53455188900436,0,0,0
img39.png,-18.86558205554432,-84.45706203346948,33.04895544987784,11.89755810457686,73.81345100593185,-0.5869915989944985,77.81563903229886,-1.518145184178106e-002,1.346037973301395e-003,0.2679953804526466,1.493581376281983,-23.89465254437484,0,0,0
img40.png,-3.479428245332112,-86.53988427666133,33.06380693433267,1.788118546152354,73.81487842541323,-0.4735375920752186,77.78687317518438,-1.372580892333022e-002,7.127646924480085e-004,0.2782506189411494,0.7166175366293365,-7.309889093410078,0,0,0
img41.png,11.39922619299053,-85.90436148042637,33.06184822899686,-7.93706726396213,73.81979255398628,-0.4129767240508774,77.74511979393559,-1.136344154291265e-002,2.117708507206423e-004,0.2835545482899884,0.2383958241869722,-4.277594375466695,0,0,0
img42.png,26.41723438845137,-82.61734715825358,33.04609410048469,-17.95601335074723,73.81186857918384,-0.3157341003643983,77.71815158421309,-9.404355019479633e-003,6.673017375102456e-004,0.2567258931003893,3.581431074185511,-119.9204131129615,0,0,0
img43.png,40.3497791862903,-76.93796789620535,33.04346465812913,-27.78009073053864,73.83004642781022,-0.2069682860507878,77.74657155819196,-8.656956343620983e-003,2.184818361125692e-004,0.2710509331822171,2.172015875070986,-111.1777349614233,0,0,0
img44.png,53.34342695956746,-68.71926554208801,33.00660974864191,-37.83026946425485,73.87897297996403,-0.1433391454853835,77.74637306374859,-6.465551057603657e-003,-7.135067872795093e-004,0.3107108401296195,-1.966740759878549,-24.73560184678185,0,0,0
img45.png,64.60838587479029,-58.77877692560491,32.97241970684681,-47.57941888474217,74.79034562706561,0,77.97837246104913,-5.618824349977467e-003,-3.276281164801113e-002,3.674464598723262e-002,10.77260146410466,-282.3759190437999,0,0,0
img46.png,71.85655512864996,-45.5717815801936,32.22704857084636,-57.40476891799158,71.85038905746848,-0.6798928684617387,75.45842352131297,2.432527561802622e-002,7.833847199719542e-002,3.10821149372813,-265.7531868157544,6913.581922601491,0,0,0
img47.png,79.33300198444003,-32.37242022863381,32.24206750422221,-67.53569253006569,72.0283313803033,-0.6805557959295042,75.99350861542266,2.856331994663661e-002,7.531850768881196e-002,2.746818273792013,-217.2842810755033,5129.930292618496,0,0,0
img48.png,83.93556546218649,-18.37314920318589,32.16363483453181,-77.4326365086999,72.21524606552863,-0.6374181672791497,76.16660221281639,2.765420293540414e-002,7.156717584584917e-002,2.478502793790355,-178.2312251137969,3844.119859842212,0,0,0
img49.png,85.81806354472945,-3.026927332778015,32.03180617851319,-87.87632925923489,72.46661915102071,-0.53299186511494,76.06945501388608,2.21771592887677e-002,6.460470265839174e-002,2.09990986985733,-137.0228611979916,2811.025938197104,0,0,0
img50.png,85.32384277003004,11.43637308512075,32.04046240959872,-97.69935184846861,72.74887366742368,-0.520683637936549,76.30114957406266,1.827077427385756e-002,5.540800322621792e-002,1.582633925734298,-88.14433321656311,1607.166871652732,0,0,0
img51.png,82.93189473672449,26.67386616601268,32.37528214581029,-108.0990079270935,72.8913895483322,-0.5497318460169133,77.28760662833811,1.485637828293979e-002,4.964063213124577e-002,1.368505037216673,-68.96253397733062,1096.004236739158,0,0,0
img52.png,78.99265816824246,41.14395653344357,33.01477675416492,-117.9949416553923,73.78429494734564,-0.5342427352360148,79.20053619999916,8.933122196704136e-003,1.441010439874925e-002,0.6807798855369254,-20.17813957314815,227.0344852334879,0,0,0
img53.png,70.66457539277417,54.62009815276364,33.12816601973304,-128.3249328470991,73.7199281884255,-0.4206413625140933,79.47787856256278,1.722875847302689e-003,1.618627784195902e-002,0.7036534234718096,-27.75488846958474,556.866212674192,0,0,0
img54.png,60.25162308626319,65.81942977371297,33.11120718324682,-138.2612775107037,73.71422129414239,-0.3457233713091759,79.48330137382288,-3.045458068057996e-003,1.675084411616794e-002,0.55453319523592,-18.16703523062509,369.4680289416407,0,0,0
img55.png,47.85358293680547,74.72220489863994,32.92364224301698,-148.2091111407549,73.7774465449248,-0.3436421888832381,79.08009632359975,-5.306268990400777e-003,1.575257310932447e-002,0.4288393050905188,-9.850677989409792,203.4438890775865,0,0,0
img56.png,33.74374770955265,81.76594351358581,32.80121861784806,-158.5622591919042,73.93058168825121,-0.4301439587344298,78.87559033485159,-5.525381792141189e-003,1.142666108952251e-002,0.396888812303858,-9.046302251616066,208.2672471144237,0,0,0
img57.png,19.29914541539551,86.38576648841787,32.79398232419776,-168.578590329459,74.22536020701025,-0.5400206863080572,78.99444879899465,-6.824306955490088e-003,1.224115596799672e-003,0.326570818127541,-5.99178007196566,152.5101746950112,0,0,0
img58.png,3.727581115767461,88.54632846221341,32.82069095558023,-178.9207551014785,74.54512357853686,-0.623374415984754,79.12385966877116,-8.784397039650218e-003,-1.026052547292889e-002,0.3461231078369268,-7.883030330561338,187.8160769056224,0,0,0
img59.png,-11.32031270221173,87.46836165057505,32.69963045377828,171.1275217617839,74.32822028435424,-0.7535222501447901,78.79849700589956,-9.564168971463675e-003,-1.282750978698429e-003,0.4265336298216632,-10.50972302060554,219.3735610589768,0,0,0
img60.png,-26.46639355188436,83.89835614561716,32.68560602091147,160.8456174747184,74.15699215986345,-0.8678897515382528,78.67302989406627,-1.06670671734596e-002,4.87817478627185e-003,0.4860240001052596,-11.98169741253224,225.8632695195894,0,0,0
img61.png,-40.42901203081592,78.20822376738444,32.77048344156276,150.9101632506305,74.10353162956855,-0.9202498671199337,78.83565480732064,-1.315043522955156e-002,6.008843886497905e-003,0.4898278984250516,-12.04770510915666,223.2572385241557,0,0,0
img62.png,-53.74248224980377,69.9884323435801,32.89601075964018,140.6530949312928,74.35605719976124,-0.9282699213146253,79.10455293043061,-1.67665944894121e-002,-4.601799305021947e-003,0.4452808800338417,-8.830514196915226,156.4465262810295,0,0,0
img63.png,-64.58918119648615,59.59268202256677,32.85013650251677,130.7560141465882,74.27313824878716,-1.086096983791309,78.90708427747751,-1.608499066048138e-002,-2.187563911929394e-003,0.3987558761515244,-7.55943368587711,158.2955712675988,0,0,0
img64.png,-73.56450740078483,47.62940763003386,32.88257290698495,120.9537860226003,74.11471711999756,-1.10029734643705,78.84767584920105,-1.812898791600224e-002,2.10256147039277e-003,0.2899963265557245,-1.240971840176724,53.00397613152271,0,0,0
img65.png,-80.62505199828995,33.72222953646429,32.90563590231691,110.7352931963401,74.04329567568124,-1.108101245796828,78.74960559912533,-1.975039789350845e-002,3.139030802361577e-003,0.1803113155349626,6.375561561296302,-107.852323066727,0,0,0
img66.png,-84.9816141335441,19.43894419023402,32.94104461032868,100.9618655342762,73.98161313817093,-1.111859120841046,78.62408600758673,-2.040561115811324e-002,3.693449459621047e-003,0.1815580680795543,6.826998692652501,-119.8585578003586,0,0,0
